run_id,seed,controller,scenario,cycle_idx,t_obs,t_orient,t_dec,t_LG,L_dec_ms,L_LG_ms,L_tot_ms,route,proposed_action,executed_action,gt_action,lg_blocked,slm_raw_completion_ms,cpu_temp_C,rss_mb
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,degraded,49,1783184498.7936,1783184498.7937,1783184501.6061,1783184501.6061,2812.1324,0.007,703.5008,slm,continue_operation,emergency_stop,emergency_stop,True,2811.07,59.5,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,degraded,50,1783184499.4978,1783184499.4978,1783184500.2257,1783184500.2257,727.58,0.018,727.9454,slm,continue_operation,continue_operation,activate_cooling,False,727.435,61.1,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,1,1783184500.2283,1783184500.2283,1783184503.2412,1783184503.2412,3012.5476,0.0029,753.5687,slm,continue_operation,emergency_stop,emergency_stop,True,3011.967,60.0,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,2,1783184500.9822,1783184500.9823,1783184503.727,1783184503.727,2744.6044,0.0028,686.4104,slm,continue_operation,emergency_stop,emergency_stop,True,2744.026,61.7,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,3,1783184501.669,1783184501.6691,1783184502.3957,1783184502.3957,726.4588,0.0172,726.6864,slm,continue_operation,continue_operation,continue_operation,False,726.32,61.1,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,4,1783184502.3961,1783184502.3961,1783184505.2001,1783184505.2001,2803.8,0.0076,701.2599,slm,continue_operation,emergency_stop,emergency_stop,True,2802.982,60.0,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,5,1783184503.098,1783184503.098,1783184505.8493,1783184505.8493,2750.984,0.0074,688.1874,slm,continue_operation,emergency_stop,emergency_stop,True,2750.138,60.0,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,6,1783184503.7868,1783184503.7869,1783184504.4862,1783184504.4862,699.0534,0.0296,699.4411,slm,continue_operation,continue_operation,continue_operation,False,698.844,59.0,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,7,1783184504.4869,1783184504.487,1783184507.3235,1783184507.3235,2836.3148,0.0028,709.4516,slm,continue_operation,emergency_stop,emergency_stop,True,2835.744,59.5,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,8,1783184505.1968,1783184505.1968,1783184505.9892,1783184505.9892,792.2499,0.0288,792.5062,slm,continue_operation,continue_operation,activate_cooling,False,792.049,57.3,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,9,1783184505.9899,1783184505.9899,1783184508.6787,1783184508.6787,2688.5072,0.0026,672.501,slm,continue_operation,emergency_stop,emergency_stop,True,2687.951,61.1,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,10,1783184506.6628,1783184506.6628,1783184509.7351,1783184509.7351,3072.2076,0.0026,768.2961,slm,continue_operation,emergency_stop,emergency_stop,True,3071.644,59.0,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,11,1783184507.4314,1783184507.4315,1783184508.0471,1783184508.0471,615.5151,0.0183,615.7318,slm,continue_operation,continue_operation,continue_operation,False,615.375,60.0,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,12,1783184508.0475,1783184508.0476,1783184508.69,1783184508.6901,642.3508,0.0291,642.6069,slm,continue_operation,continue_operation,continue_operation,False,642.102,59.5,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,13,1783184508.6908,1783184508.6908,1783184511.5569,1783184511.5569,2865.8736,0.007,716.9009,slm,continue_operation,emergency_stop,emergency_stop,True,2865.04,60.6,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,14,1783184509.4083,1783184509.4084,1783184512.4022,1783184512.4023,2993.626,0.0027,748.8068,slm,continue_operation,emergency_stop,activate_cooling,True,2992.978,61.1,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,15,1783184510.1575,1783184510.1575,1783184510.9326,1783184510.9327,774.9951,0.0277,775.2399,slm,continue_operation,continue_operation,activate_cooling,False,774.784,58.4,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,16,1783184510.9334,1783184510.9334,1783184511.5975,1783184511.5975,663.8411,0.0164,664.1934,slm,continue_operation,continue_operation,activate_cooling,False,663.685,61.7,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,17,1783184511.5979,1783184511.5979,1783184514.2772,1783184514.2772,2679.1084,0.0026,670.0153,slm,continue_operation,emergency_stop,emergency_stop,True,2678.548,61.7,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,18,1783184512.2683,1783184512.2683,1783184512.966,1783184512.966,697.5199,0.0197,697.7437,slm,continue_operation,continue_operation,activate_cooling,False,697.379,61.7,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,19,1783184512.9666,1783184512.9667,1783184515.5703,1783184515.5703,2603.3868,0.0028,651.2089,slm,continue_operation,emergency_stop,emergency_stop,True,2601.91,61.1,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,20,1783184513.6182,1783184513.6182,1783184516.2928,1783184516.2928,2674.4912,0.0026,668.8513,slm,continue_operation,emergency_stop,emergency_stop,True,2673.944,60.0,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,21,1783184514.2874,1783184514.2874,1783184514.9675,1783184514.9676,679.9884,0.0175,680.2055,slm,continue_operation,continue_operation,activate_cooling,False,679.845,61.1,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,22,1783184514.968,1783184514.968,1783184517.7767,1783184517.7767,2808.5256,0.0028,702.3671,slm,continue_operation,emergency_stop,emergency_stop,True,2807.976,60.0,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,23,1783184515.6707,1783184515.6708,1783184516.3105,1783184516.3105,639.5894,0.0171,639.8079,slm,continue_operation,continue_operation,activate_cooling,False,639.447,61.1,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,24,1783184516.3109,1783184516.3109,1783184516.9319,1783184516.932,620.8686,0.0283,621.1182,slm,continue_operation,continue_operation,continue_operation,False,620.654,60.6,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,25,1783184516.9327,1783184516.9327,1783184519.5305,1783184519.5305,2597.564,0.0026,649.7605,slm,continue_operation,emergency_stop,emergency_stop,True,2596.978,62.8,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,26,1783184517.5828,1783184517.5829,1783184520.4324,1783184520.4324,2849.406,0.0027,712.5924,slm,continue_operation,emergency_stop,emergency_stop,True,2848.861,61.7,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,27,1783184518.2958,1783184518.2958,1783184521.0139,1783184521.0139,2717.9844,0.0026,679.7336,slm,continue_operation,emergency_stop,emergency_stop,True,2717.447,61.1,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,28,1783184518.9759,1783184518.9759,1783184521.7179,1783184521.7179,2741.91,0.0026,685.7067,slm,continue_operation,emergency_stop,emergency_stop,True,2741.361,62.8,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,29,1783184519.662,1783184519.662,1783184522.2541,1783184522.2541,2592.0024,0.0026,648.2431,slm,continue_operation,emergency_stop,emergency_stop,True,2591.45,60.6,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,30,1783184520.3106,1783184520.3106,1783184522.9299,1783184522.9299,2619.228,0.0027,655.0436,slm,continue_operation,emergency_stop,emergency_stop,True,2618.692,61.7,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,31,1783184520.966,1783184520.966,1783184523.5261,1783184523.5261,2559.9916,0.0026,640.2359,slm,continue_operation,emergency_stop,emergency_stop,True,2559.436,60.6,1027.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,32,1783184521.6066,1783184521.6066,1783184524.387,1783184524.387,2780.2524,0.0066,695.3582,slm,continue_operation,emergency_stop,emergency_stop,True,2779.442,59.0,1027.02
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,33,1783184522.3026,1783184522.3026,1783184525.3618,1783184525.3618,3058.9404,0.0025,765.0995,slm,continue_operation,emergency_stop,emergency_stop,True,3058.386,59.5,1027.02
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,34,1783184523.068,1783184523.0681,1783184526.1585,1783184526.1585,3090.3344,0.0066,772.8879,slm,continue_operation,emergency_stop,emergency_stop,True,3089.497,59.5,1027.02
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,35,1783184523.8415,1783184523.8416,1783184524.5318,1783184524.5318,689.9341,0.0179,690.283,slm,continue_operation,continue_operation,continue_operation,False,689.801,59.5,1027.02
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,36,1783184524.5322,1783184524.5322,1783184525.1491,1783184525.1491,616.7622,0.0287,617.011,slm,continue_operation,continue_operation,activate_cooling,False,616.554,60.0,1027.02
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,37,1783184525.1498,1783184525.1499,1783184525.9235,1783184525.9235,773.3675,0.0171,773.712,slm,continue_operation,continue_operation,continue_operation,False,773.227,59.5,1027.02
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,38,1783184525.9239,1783184525.9239,1783184526.5608,1783184526.5608,636.6893,0.0171,636.9056,slm,continue_operation,continue_operation,activate_cooling,False,636.552,60.0,1027.02
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,39,1783184526.5612,1783184526.5612,1783184529.29,1783184529.29,2728.68,0.0067,682.4659,slm,continue_operation,emergency_stop,emergency_stop,True,2727.652,61.1,1027.02
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,40,1783184527.2443,1783184527.2443,1783184530.2217,1783184530.2217,2977.0808,0.0027,744.6562,slm,continue_operation,emergency_stop,emergency_stop,True,2976.476,60.6,1027.02
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,41,1783184527.9893,1783184527.9893,1783184528.7047,1783184528.7047,715.2509,0.0167,715.4693,slm,continue_operation,continue_operation,continue_operation,False,715.115,60.0,1027.02
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,42,1783184528.7052,1783184528.7052,1783184529.4861,1783184529.4861,780.7651,0.0291,781.0125,slm,continue_operation,continue_operation,activate_cooling,False,780.561,59.5,1027.02
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,43,1783184529.4868,1783184529.4868,1783184530.1913,1783184530.1913,704.2387,0.0178,704.5815,slm,continue_operation,continue_operation,continue_operation,False,704.1,60.6,1027.03
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,44,1783184530.1918,1783184530.1918,1783184533.3698,1783184533.3698,3177.8708,0.0068,794.764,slm,continue_operation,emergency_stop,emergency_stop,True,3177.045,59.5,1027.03
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,45,1783184530.9871,1783184530.9872,1783184534.0595,1783184534.0595,3072.0936,0.008,768.4518,slm,continue_operation,emergency_stop,emergency_stop,True,3071.088,60.6,1027.03
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,46,1783184531.7562,1783184531.7563,1783184532.4284,1783184532.4284,671.8757,0.0178,672.2583,slm,continue_operation,continue_operation,activate_cooling,False,671.728,60.6,1027.03
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,47,1783184532.4289,1783184532.4289,1783184535.5087,1783184535.5087,3079.668,0.0074,770.2376,slm,continue_operation,emergency_stop,emergency_stop,True,3078.834,58.4,1027.03
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,48,1783184533.1998,1783184533.1998,1783184535.707,1783184535.707,2506.898,0.007,627.1476,slm,continue_operation,emergency_stop,emergency_stop,True,2506.107,60.6,1027.03
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,49,1783184533.8276,1783184533.8276,1783184536.4903,1783184536.4903,2662.4264,0.0068,666.0577,slm,continue_operation,emergency_stop,emergency_stop,True,2661.576,60.6,1027.03
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM+GBNF,isolated,50,1783184534.4943,1783184534.4943,1783184536.9228,1783184536.9228,2428.2416,0.0072,607.5205,slm,continue_operation,emergency_stop,emergency_stop,True,2427.443,61.7,1027.03
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,1,1783184536.0172,1783184536.0172,1783184536.0172,1783184536.0172,0.0,0.0126,0.0497,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,57.3,1018.53
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,2,1783184536.0176,1783184536.0176,1783184536.0176,1783184536.0176,0.0,0.0092,0.0343,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,57.3,1018.53
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,3,1783184536.0178,1783184536.0179,1783184538.1791,1783184538.1791,2161.1648,0.0176,2161.3368,slm,continue_operation,continue_operation,continue_operation,False,2161.016,60.6,1027.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,4,1783184538.1796,1783184538.1796,1783184538.1796,1783184538.1796,0.0,0.0127,0.0496,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.6,1027.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,5,1783184538.1799,1783184538.1799,1783184538.1799,1783184538.1799,0.0,0.0086,0.0336,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.6,1027.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,6,1783184538.1801,1783184538.1802,1783184538.1802,1783184538.1802,0.0,0.0067,0.0269,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.6,1027.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,7,1783184538.1803,1783184538.1804,1783184538.8792,1783184538.8792,698.7156,0.0162,698.9028,slm,continue_operation,continue_operation,continue_operation,False,698.586,60.6,1027.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,8,1783184538.8796,1783184538.8796,1783184539.598,1783184539.598,718.2099,0.0278,718.4495,slm,continue_operation,continue_operation,activate_cooling,False,718.005,60.0,1027.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,9,1783184539.5987,1783184539.5987,1783184539.5987,1783184539.5987,0.0,0.0178,0.0758,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.0,1027.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,10,1783184539.5992,1783184539.5992,1783184539.5992,1783184539.5992,0.0,0.0146,0.0564,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.0,1027.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,11,1783184539.5996,1783184539.5996,1783184540.258,1783184540.2581,658.2046,0.0168,658.5308,slm,continue_operation,continue_operation,activate_cooling,False,658.04,61.1,1027.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,12,1783184540.2585,1783184540.2585,1783184540.922,1783184540.922,663.346,0.0182,663.5749,slm,continue_operation,continue_operation,activate_cooling,False,663.213,60.0,1027.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,13,1783184540.9225,1783184540.9225,1783184540.9225,1783184540.9225,0.0,0.0101,0.044,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.0,1027.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,14,1783184540.9227,1783184540.9227,1783184540.9227,1783184540.9227,0.0,0.0065,0.0244,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.0,1027.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,15,1783184540.9229,1783184540.9229,1783184540.9229,1783184540.9229,0.0,0.0051,0.0199,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.0,1027.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,16,1783184540.923,1783184540.923,1783184541.5642,1783184541.5642,641.0534,0.0172,641.2383,slm,continue_operation,continue_operation,continue_operation,False,640.919,61.7,1027.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,17,1783184541.5646,1783184541.5646,1783184541.5646,1783184541.5647,0.0,0.0097,0.0436,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.7,1027.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,18,1783184541.5649,1783184541.5649,1783184541.5649,1783184541.5649,0.0,0.0056,0.0226,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.7,1027.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,19,1783184541.565,1783184541.565,1783184542.2028,1783184542.2029,637.6802,0.0171,637.8679,slm,continue_operation,continue_operation,continue_operation,False,637.525,61.7,1027.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,20,1783184542.2033,1783184542.2033,1783184542.2033,1783184542.2033,0.0,0.0096,0.0428,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.7,1027.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,21,1783184542.2035,1783184542.2035,1783184542.8872,1783184542.8872,683.577,0.0179,683.7701,slm,continue_operation,continue_operation,activate_cooling,False,683.443,60.6,1027.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,22,1783184542.8876,1783184542.8877,1783184542.8877,1783184542.8877,0.0,0.0091,0.04,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.6,1027.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,23,1783184542.8879,1783184542.8879,1783184542.8879,1783184542.8879,0.0,0.0057,0.0222,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.6,1027.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,24,1783184542.888,1783184542.888,1783184543.4919,1783184543.492,603.7681,0.0273,604.0012,slm,continue_operation,continue_operation,activate_cooling,False,603.572,60.0,1027.06
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,25,1783184543.4927,1783184543.4927,1783184543.4927,1783184543.4927,0.0,0.0179,0.08,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.0,1027.06
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,26,1783184543.4932,1783184543.4932,1783184543.4932,1783184543.4932,0.0,0.0133,0.0558,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.0,1027.06
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,27,1783184543.4936,1783184543.4936,1783184544.2042,1783184544.2042,710.4099,0.0171,710.7255,slm,continue_operation,continue_operation,continue_operation,False,710.268,61.1,1027.06
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,28,1783184544.2047,1783184544.2047,1783184544.9233,1783184544.9234,718.5057,0.0168,718.726,slm,continue_operation,continue_operation,activate_cooling,False,718.369,60.6,1027.06
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,29,1783184544.9238,1783184544.9238,1783184545.573,1783184545.573,649.0987,0.017,649.3163,slm,continue_operation,continue_operation,continue_operation,False,648.975,61.7,1027.06
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,30,1783184545.5734,1783184545.5735,1783184545.5735,1783184545.5735,0.0,0.0107,0.0432,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.7,1027.06
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,31,1783184545.5737,1783184545.5738,1783184545.5738,1783184545.5738,0.0,0.008,0.0304,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.7,1027.06
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,32,1783184545.574,1783184545.574,1783184545.574,1783184545.574,0.0,0.0062,0.0251,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.7,1027.06
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,33,1783184545.5741,1783184545.5742,1783184545.5742,1783184545.5742,0.0,0.0054,0.0245,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.7,1027.06
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,34,1783184545.5743,1783184545.5743,1783184545.5743,1783184545.5743,0.0,0.0053,0.0221,prefilter,activate_cooling,activate_cooling,activate_cooling,False,0.0,61.7,1027.06
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,35,1783184545.5745,1783184545.5745,1783184545.5745,1783184545.5745,0.0,0.0049,0.0197,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.7,1027.06
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,36,1783184545.5746,1783184545.5747,1783184545.5747,1783184545.5747,0.0,0.0049,0.0207,prefilter,activate_cooling,activate_cooling,activate_cooling,False,0.0,61.7,1027.06
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,37,1783184545.5748,1783184545.5748,1783184546.2145,1783184546.2146,639.5977,0.0173,639.7892,slm,continue_operation,continue_operation,activate_cooling,False,639.46,60.6,1027.08
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,38,1783184546.215,1783184546.215,1783184546.215,1783184546.215,0.0,0.0133,0.0569,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.6,1027.08
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,39,1783184546.2169,1783184546.2169,1783184546.2169,1783184546.2169,0.0,0.0132,0.0475,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.6,1027.08
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,40,1783184546.2172,1783184546.2172,1783184546.8852,1783184546.8852,667.8567,0.0177,668.0541,slm,continue_operation,continue_operation,continue_operation,False,667.717,61.1,1031.75
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,41,1783184546.8856,1783184546.8856,1783184546.8856,1783184546.8856,0.0,0.0088,0.0422,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.1,1031.75
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,42,1783184546.8858,1783184546.8858,1783184547.6668,1783184547.6668,780.8727,0.0163,781.06,slm,continue_operation,continue_operation,activate_cooling,False,780.703,60.0,1031.75
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,43,1783184547.6673,1783184547.6673,1783184547.6673,1783184547.6673,0.0,0.0098,0.0444,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.0,1031.75
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,44,1783184547.6675,1783184547.6676,1783184547.6676,1783184547.6676,0.0,0.006,0.0252,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.0,1031.77
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,45,1783184547.6677,1783184547.6677,1783184547.6677,1783184547.6677,0.0,0.0046,0.0209,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.0,1031.77
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,46,1783184547.6679,1783184547.6679,1783184548.2926,1783184548.2926,624.6062,0.0178,624.7879,slm,continue_operation,continue_operation,continue_operation,False,624.455,61.7,1036.39
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,47,1783184548.293,1783184548.293,1783184549.011,1783184549.0111,717.8623,0.0168,718.0799,slm,continue_operation,continue_operation,continue_operation,False,717.724,61.7,1036.39
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,48,1783184549.0115,1783184549.0115,1783184549.7358,1783184549.7359,724.1985,0.0278,724.4584,slm,continue_operation,continue_operation,continue_operation,False,723.999,61.1,1036.39
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,49,1783184549.7366,1783184549.7366,1783184550.4383,1783184550.4383,701.3901,0.0275,701.7702,slm,continue_operation,continue_operation,continue_operation,False,701.188,61.7,1036.39
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,connected,50,1783184550.439,1783184550.439,1783184550.439,1783184550.4391,0.0,0.0195,0.0789,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.7,1036.39
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,1,1783184550.4399,1783184550.4399,1783184550.4399,1783184550.4399,0.0,0.0163,0.0655,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.7,1036.39
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,2,1783184550.4404,1783184550.4404,1783184550.4404,1783184550.4404,0.0,0.0144,0.0646,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.7,1036.39
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,3,1783184550.4408,1783184550.4408,1783184551.2526,1783184551.2526,811.5473,0.0176,811.8809,slm,continue_operation,continue_operation,continue_operation,False,811.089,60.6,1027.08
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,4,1783184551.2531,1783184551.2531,1783184552.0008,1783184552.0008,747.548,0.0177,747.8,slm,continue_operation,continue_operation,continue_operation,False,747.126,61.7,1027.08
